Sample,G0F,G1F,G2F,G0FN,G1FN,G2FN,G1FS,G2FS,G1FNS,G2FNS,G0,G1,G2,G0N,G1N,G2N,G1S,G2S,G1NS,G2NS
sample_01,182.46349417715052,221.9032522488833,168.86960172829964,108.06476232053974,124.83929426006713,60.000922071208706,70.2854894468636,157.67774926802431,34.34331512579634,32.941760638152154,86.21796515665562,101.5226016741778,76.3528068472409,42.44880875233894,49.13683429063458,29.663737481867685,38.44811391379485,60.15023948117547,24.383049242248582,22.797396503462835
sample_02,243.11974752178807,250.0353295282155,161.89314861318448,153.46239762682671,155.83062506965214,63.44257146675555,80.61547259314509,145.4812547264921,38.174041125963306,34.33441082010867,74.12076558379492,80.02761868356309,59.77448322956025,41.54826900684856,47.22335433676166,26.822297347034713,36.62356274438026,46.39436824534404,22.593483121720077,21.48130092053196
sample_03,137.54217353126182,197.69057554354018,157.5067051226151,91.37229562143068,130.9036403405931,63.5427772882916,66.16617115323103,148.84279291759069,38.79849165765999,38.29126253488822,66.96733916717153,90.38788395835445,69.8492509306493,43.570967323335346,56.766320135058685,28.990432274809827,38.14833268562501,60.27436452683906,27.943427598342808,18.533450679752207
sample_04,143.59775255023263,204.18912742528087,195.2206068802703,94.50650383678604,140.17366656440825,79.98437076317846,57.051021875977646,167.42921529375525,32.992747202591445,39.52104662887748,57.262714697147146,97.171446806539,99.1774028795895,30.913794146168215,58.471851227725885,37.51811521478888,36.43511051997174,74.13014225658709,28.078415527559,17.666545920626373
sample_05,204.33375348103783,213.1953093415703,131.83635088281133,153.12224046487967,163.95334394497013,66.42033687866376,69.59956487909092,110.6307371881959,38.15871032339373,33.69532827206976,88.09648565725736,91.9245210714299,62.39330299536122,60.96282472761243,63.90018024604325,28.277954232748968,40.24158918977221,46.6352341105826,24.12877775180464,16.849608734693486
sample_06,165.23228835230194,232.71373615091306,210.1202339834497,101.27388656134006,140.5475943754277,78.32199488326873,69.70953166541517,198.34952476051967,37.659376418985694,40.803854136749,49.503667958484336,77.72241482492983,75.7209430211744,31.462944441420163,48.78491116915672,31.844254626710644,37.322706652901424,67.4488321380634,27.115868824907682,19.739814410047927
sample_07,205.92076806308506,229.71070762950978,166.2637397096361,139.1945430525879,160.2614848379049,71.44877502067472,74.79866526091176,150.82684950824347,38.5451718819785,37.977461102951054,60.441004105900646,82.30202645923461,72.43333954130036,31.471759968717045,47.12620830318029,32.40430449952683,37.961281682232794,54.0421041681981,31.09631603278762,18.903458689892325
sample_08,198.02482389144043,244.5464549716007,185.3855402400371,126.83989665334637,157.825007051656,73.21177107449725,72.00280234026836,150.990278077557,39.313355276726035,37.4241855533731,45.551063781004814,49.90446599743758,71.75520519468225,26.46442029960311,41.57131721597251,37.87800184890962,31.804872425142467,40.24277595571008,42.33538311387949,18.32794938721322
sample_09,185.58270449697318,220.2873261172408,161.13761831069448,119.40754828957762,135.87573254635143,61.05415642979431,78.40285263295311,168.48894740260613,41.030085895157654,40.92333414283982,70.14905659794456,79.4062440845448,58.11182900979725,43.69475602166005,48.853050321448144,26.781904307974344,41.83544116090317,57.01479631537201,21.52639466367197,20.302950470452455
sample_10,182.09882736763828,211.1941489136678,149.34367575936673,140.28891914751043,159.30527986058792,69.39649028739512,77.94641377684987,152.8609650227181,44.991964944465785,42.616644724754906,67.75877667283325,72.05422327583045,55.007232515453644,47.91090781317885,50.49081643988385,27.791529129854034,34.51096260083051,47.35550004906951,21.64060712182513,17.279324087849076
