Sample,G0F,G1F,G2F,G0FN,G1FN,G2FN,G1FS,G2FS,G1FNS,G2FNS,G0,G1,G2,G0N,G1N,G2N,G1S,G2S,G1NS,G2NS
sample_01,294.8451823168965,325.07991962391765,249.65914103157726,203.33822443617655,218.61555145897995,96.53106870904597,97.4309427730883,212.56474087211225,54.361449538645616,50.274298755476515,76.90858847641958,100.15543437997913,83.12666791595791,45.59176735388321,68.21004756795112,39.04439513583996,42.06403339524973,63.52241879199429,33.84261813493702,33.149158591618274
sample_02,302.5905935862829,354.96861025277565,278.9220258449879,220.48064687961562,272.22369284137454,127.24394040568505,100.56547430413042,227.2222930421253,60.2031362779117,62.10582598558103,62.506858306453665,85.32329475744406,75.85587382688668,41.1327131664838,56.20968360365575,35.479968143944895,28.788043777362947,59.96965490509633,20.811638737270613,27.152779373075017
sample_03,230.87974968862815,322.54091372144296,308.42766473221917,158.0813125993203,226.69749669460953,130.65039048188868,94.16500638986156,287.5962992593157,58.57337841936006,67.64560165142738,48.69715358165634,94.91319779167212,105.2088341800413,17.950927126936737,54.43543015276938,39.96944225195484,35.29552955280894,85.95935277837347,29.09825099702938,31.231190358452224
sample_04,237.0730031462873,296.0595517639809,229.17720443045943,182.05443650123522,244.5399002302814,112.71307242236455,87.5929774304652,194.27432146236723,58.58367223979522,57.482134103040735,79.57093942027359,110.90927810152363,93.39292740330882,46.93093482682093,78.72601514511541,41.301534299686296,37.803901071472346,70.77009939709653,30.15643679409086,29.51656014795245
sample_05,259.65654934257907,316.5514544264893,221.58808086647687,187.25728510256118,231.2139755128107,99.45829096953548,97.18565807778313,185.84885026127492,59.45155899830413,52.860899624753955,125.84731266127996,144.7524015883666,101.05787769306573,65.3365015695961,82.68895428641994,41.2408638370441,45.32681147939046,77.60105161250279,27.068720129183284,21.638494677439517
sample_06,271.6481590095215,273.6664138113645,182.908419767209,201.91861964102407,229.73500472260235,97.14130299924031,88.70567639653144,159.85236982922953,59.28870393530357,51.02786086384588,88.31140808823442,105.66394668003537,80.12115345678907,58.228270338018596,72.34483542649365,36.583993843300036,41.475510670673,62.73525071310643,35.92092687160217,30.930732707692243
sample_07,316.59584275959236,307.5340551467414,207.35885711832537,249.76375462654357,237.7034981491327,96.66246606725194,100.11398535474551,178.57060075516787,60.85108126096096,47.21248302136283,88.05376972176131,107.14776943329667,77.4850291727361,56.582372147143204,69.24597382455569,39.097028129798105,41.94502332260209,57.551054108641566,32.0286996528053,29.078398505186264
sample_08,274.1313580315633,332.6505318373039,243.0999575633478,219.56594762520214,272.2939574792662,118.80308770540317,105.32471796018183,216.7931116466197,70.47741170997294,59.51097338677009,68.0653274383478,87.08032217892773,76.45393898156337,43.37447861418147,67.29975700464263,36.83098093588979,30.64905647579815,61.67835332407313,27.927933000484863,21.354437587268716
sample_09,252.15622769873232,270.00933164703616,192.12305673673106,222.6525386226247,226.40242111891587,95.99845584781028,94.335189475275,179.13183887050846,59.66900536698661,53.55314619607725,87.28041978634768,104.57488968370139,80.44483400529796,64.90315008640523,79.73266857162294,42.96052053408356,40.799196083639046,66.48830278685081,31.824100263317728,30.549516518997738
sample_10,299.9653223899423,356.32278860523587,247.54539471693963,215.705246871801,249.7786630944473,102.4453134704448,111.08440590498233,209.029145303789,59.78823794773475,53.02517114330028,83.71551378176116,96.92005502406022,69.04171911241812,52.78187528325547,63.09694937466043,28.57142130148528,34.10606620240047,51.84396983243255,25.1828215271608,17.756478701314535
sample_11,385.9977060474673,342.9209028125252,233.98585861811148,250.05104949231077,228.23534987974193,91.31899547519909,109.51589467145267,203.7023957892292,56.61496501804227,48.943964376785054,92.98542585030454,105.38483158793271,78.37364149446611,42.726158914018434,62.43670011606177,34.58317497779191,43.8277747460476,59.709679998624566,21.692712288767808,22.894062461596505
sample_12,284.6861399237607,313.3253283180514,225.48536766659592,210.44811104753003,241.44296337757976,105.26261664016475,92.97918734235942,184.06813474857552,58.14408198278826,53.07729776367359,107.65126779946522,105.31669253540288,81.33885779517391,62.55850523461746,67.23191502262358,43.579666740248754,34.61427239006679,58.44896122080068,32.45109318513251,28.548852431850534
sample_13,289.5661036316189,348.480574194485,233.273418685221,193.44024575843488,229.33424218141013,94.73381585739038,111.99619518656961,199.40796412104254,58.09289170052745,51.73032458393439,102.82672403098961,112.87114033425468,75.61828301141891,56.623054263378904,64.87256760670896,33.83012066231716,37.295797646974734,57.300505866706175,28.751230599372573,24.04926402083714
