Sample,G0F,G1F,G2F,G0FN,G1FN,G2FN,G1FS,G2FS,G1FNS,G2FNS,G0,G1,G2,G0N,G1N,G2N,G1S,G2S,G1NS,G2NS
sample_01,350.69374340864096,336.6321684768935,248.01793893503037,210.60323040971048,167.35405538142774,91.76496552269386,167.58370880740833,223.49691614711216,40.311348334422824,47.83124013958131,72.15621751677679,93.82458809301745,81.00803669084442,40.45055727072922,55.602914463618994,40.870445672649744,47.43820042025364,63.66583876916752,26.421060795819084,33.46481365578909
sample_02,332.1336305934158,355.230390411518,263.27486475957767,220.12744397976232,178.45575053011248,119.15600392120969,176.67788530859235,233.31220468243043,49.46668481186696,59.625317728252185,40.77998236625979,52.996144027300986,48.08487442775312,25.14625685691745,35.29207243523261,35.38074357972361,37.72008702467045,45.79327718415331,35.47542826660911,32.376922723592244
sample_03,268.63614075220363,327.3474426281371,272.4120480731302,166.069522433265,158.85199939837466,117.475778224346,174.1747426517109,265.75074177395544,51.37392337072611,62.33962442720001,42.17566507123547,66.66393459492275,69.69362643913195,23.491321364522456,39.254513742143025,38.67699532743581,42.85623910504438,64.27906313637577,32.96060346178715,36.994028999755855
sample_04,332.74577371334624,317.9787607101578,214.35683168741417,236.51077775329625,178.06906200614816,109.67969583394024,164.0011204784108,196.5853534827325,48.54429180082223,57.17326772003923,68.40798936178484,84.41087638368327,65.62182655112565,46.19417855785876,57.57089024679377,40.81257023760673,47.95337673830824,60.21941966392504,35.82662447520719,29.04016398372044
sample_05,343.47559943640005,308.9242789659458,209.5340201809105,229.8896433603421,168.25674479451743,88.21123697800277,165.99858792257015,198.96927126979577,44.82193664893962,48.951249441640044,94.62318870437753,103.0018294332883,76.76121087609815,54.37143887483948,56.62112779962752,42.267651189070214,51.92313958310264,64.87746905019272,34.36130610237278,28.764241217719444
sample_06,394.93859961369,332.5489829951907,216.67803592330864,238.83007084989538,187.27470185113995,91.98796328618337,154.58030135125895,175.7880798329367,45.46215284759851,51.883072470533506,87.2118473578569,85.86901941715256,66.39370451039645,43.707578971895856,50.821805976393904,42.850132990761296,43.73855396365631,54.54414596828631,37.062669641933034,30.4705604508561
sample_07,406.11167943865934,335.8839840410768,201.4709928237364,294.3551117429005,197.24032663130942,92.42714030705433,168.60901838277738,166.93876697953587,51.02428188598868,48.267352630968475,67.92471936279298,71.99908588485017,51.52398057873856,43.472542272725974,52.42666531802463,46.42548842458566,45.58187617073969,44.58221119135208,41.9384790479026,34.00663174078005
sample_08,340.81893055911223,335.90610763766426,226.71533654876822,256.12261698463885,187.17848068772224,112.55467675761236,187.26203758386544,229.31012896541546,52.07832622700207,61.26370046660965,59.27596797132464,70.12530358126139,60.407520530596145,38.807745064963115,46.22767526463742,40.698988718501724,33.1635579148288,50.99089732688201,33.35476598140703,28.05563566336569
sample_09,384.15122089337353,291.7115826753953,189.30903534257405,283.414993285051,181.50338305480852,91.41124220930449,162.2526306507768,190.85586781975837,45.90275686333736,51.28292844167481,84.47974746738548,86.85753404916717,65.0614204346044,62.05153239442764,60.94516460004025,42.78192361871705,47.69408171305666,54.226571757945,19.403573773057587,29.80151791354271
sample_10,355.9304562245465,352.3769936275712,229.78930198590535,218.0209244005212,174.9385445939772,93.54672344504993,184.6756439565245,213.08194379329657,46.790456521138026,51.83966859898718,54.943295614180585,61.82434129918521,53.36420928410079,33.99714538350819,40.58485335439744,39.63594783543669,38.87980932774083,46.684194741831945,36.76276556612634,30.756394615831194
sample_11,449.45336844731855,343.96789158662114,206.79777265661932,258.95617646112134,198.9005071488164,85.51293056579098,164.12085228288518,174.65611017151838,47.88334634043386,46.30270676138448,81.36038300947102,85.28512161173371,65.14254492697614,38.83252915558574,49.97829277278602,44.34298204708875,52.72158013839006,58.22289086291782,25.464781736830112,32.08107716203595
sample_12,360.0461639525075,344.08450980498105,234.75912756644382,249.59088623910097,185.33411836045224,105.37743775853723,166.4492224474972,206.81556128217383,47.79157551592403,56.83183941558319,65.60345419284029,65.05747351257394,56.045275526523774,36.561046089538074,41.2399099745841,38.305633861019516,36.58923363873612,43.32510879275416,36.13329211114474,30.398024346132612
sample_13,362.21211877319064,358.1958897430772,226.0361036831108,228.07077424406023,181.08956837229624,95.86559626879497,177.96147223461736,205.42410633323726,45.107979570832455,55.46295788226684,69.73796691918089,76.51835617369457,57.96887069772878,38.064957587032374,45.19964928344911,37.932066824350656,39.367836875684816,44.523196195628906,33.493006959434204,30.685332573035026
sample_14,372.15121915599764,331.26657654950435,202.7788821541701,238.50673678514582,183.85717766635864,93.8036309738611,171.8607810092193,187.64209148418306,44.52871728187892,53.79456451816457,81.43526054483188,85.70776154077058,68.19245933295437,47.060882865986336,54.321920557115355,38.58845565927186,40.71139442890366,57.050731841896905,28.82505459883063,25.181937730243707
sample_15,297.5549417941366,293.5074961748909,198.48880059786563,212.19831119217235,158.5008605228606,94.89926791500457,158.2031183628322,198.72842087721727,45.74280720671837,51.22432877203909,106.59969667726013,116.69698510628696,81.80978554265299,60.77523957065028,62.61805040324428,40.87379895475521,54.036153961442075,67.29013007706199,31.546592334034905,29.978887073557214
sample_16,352.3805461555583,321.71761648805847,205.69685248794607,231.3556110249177,177.3554366680971,93.00666285716231,164.07435305579293,180.92588428196066,47.85217854981859,50.84885946691746,85.8527971948112,86.73766667867851,66.62817472383583,52.47290644910946,54.65983166905152,42.5466365170046,48.583708469195585,54.20613988978526,32.684810398665164,28.112104040232758
sample_17,360.27340335115565,320.85707683037555,194.01046984473896,235.06975199957893,173.42461123597027,82.98979131646816,173.7129202050787,184.36805441796716,45.76883810965679,46.70668331977227,70.2163498417167,85.25674370731055,84.01025871440652,38.36119411002785,57.75724256993618,47.53552746278482,45.58428094086402,71.66391511120058,31.98687999729781,30.14431265401363
sample_18,437.3149049593433,357.49664394335707,208.16403189799354,287.2875066149224,208.28151104397716,89.95405491360509,162.9992633780129,161.78610066424434,47.4564548108135,47.402256636856066,101.55587219387594,82.38388602942167,54.57379305079717,70.64564539843656,54.37266626085062,44.88065885389658,45.45675589102131,45.07300471553661,35.940677063698594,29.654383712028583
sample_19,359.00012683465883,336.58700060523057,218.76896759242908,221.59443272690743,180.52566447695085,97.15781135542905,156.79147635362395,199.59009744715794,45.249121695993125,50.54966268331872,72.38257750131069,87.47312304130273,74.10952732475153,40.13810223402802,48.10623900446005,43.06387391849074,45.80920154498537,62.61187141355923,21.93769025126945,27.937339666165535
sample_20,391.9365060239819,333.9761020353935,199.4679551496109,262.4261119876233,192.79915677516075,94.41065701754752,160.05614337092672,168.86520259555436,45.1359166933222,47.468827399945866,91.86368657733965,88.86727834938712,60.1018186538654,56.38645813974464,53.67745864689978,42.685982167384616,47.04889320413617,47.582399240522875,38.493813905769905,29.32037332828342
