Sample,G0F,G1F,G2F,G0FN,G1FN,G2FN,G1FS,G2FS,G1FNS,G2FNS
sample_01,186.0598622355649,187.47657658661615,130.88420909612213,107.58298028833757,100.09081849087315,49.20074827769632,92.20377430556061,137.63757468430558,27.054785930676868,26.887417016615117
sample_02,156.89305178713877,162.9088698983287,124.20727024906779,118.52851664737612,115.42274990567073,60.03651596257578,76.63046315387061,131.97894113358518,27.639570564548976,34.07358450710895
sample_03,120.06582735339025,148.98004064825244,129.54763781080487,78.98061777608707,94.24438019950748,58.06257446703338,85.00644217912436,164.5967096264521,33.80507050435953,36.66411279834425
sample_04,166.18429398954854,163.30438018910453,115.05781114215527,149.6838359111337,125.19318714525458,60.349545720521796,79.76876425664882,131.61196197028187,33.31348913988988,29.88016291264223
sample_05,163.23851810253217,190.5561056000623,124.11135073675588,114.78765408037206,103.02814008837083,50.16723638658313,120.58288713950142,170.46851757903417,34.0628611682416,30.401688571068053
sample_06,203.8676627321967,160.368492139355,97.03652885635796,158.65952575726806,119.37306134957004,50.93251485666001,85.65727455934622,107.34329078418168,37.96593370103244,29.974256467396454
sample_07,197.23156045787712,165.99601592648983,97.70896258021303,161.2163442802109,122.51498219603202,51.43923248963106,84.79487272176705,105.20468802761987,36.40114084349905,30.96961023105983
sample_08,148.79192863471079,156.63476415660543,106.52836461376015,111.73783782939972,115.20360062327185,56.1713997005232,86.62156746316586,122.88421068731267,37.1696106752651,34.66595720620824
sample_09,171.23296410831765,166.54360903463035,103.26404175760683,134.32709698664573,120.73960369057012,52.41828341592676,86.07300649167571,117.81500843536972,36.49736147291279,32.85811546290253
sample_10,156.51570723333225,165.4424350448469,118.02888636023457,119.11631678892113,105.43813172644093,51.91893197465725,87.38555514275828,132.16512461032025,35.885929777632214,31.16406607438585
sample_11,200.02205010837685,172.85310244223834,113.81503336755708,123.35465807859778,101.0645842597948,50.248760013103634,80.56080341013859,118.85171968910659,33.68041669143325,33.36045590001613
sample_12,174.72211250264226,163.48204360738154,116.27966657572303,138.3341824186442,126.63730254142945,52.17985876928023,75.19145251486815,125.87402596920512,30.63489001011891,32.61248072729007
sample_13,173.57276634385198,171.77747361540347,113.78153663671603,129.1318225443211,109.74622761647241,50.194152658064674,90.14572696169326,123.1087580741383,36.21194306827966,29.99413550071723
sample_14,229.94967674721255,170.9633859656426,97.18406829501443,150.21149591399964,117.17366974549452,48.38899881721118,88.9907953061487,105.01840777131143,33.112928670624115,30.818788122332833
sample_15,162.03490066204495,142.33915016871313,93.83145543310724,135.30357419532984,122.12769852091459,54.484856215403475,79.09155306633318,110.01038184656358,40.21722155897975,37.91973304597006
sample_16,199.94727207107275,168.75596845594814,110.7790865054468,134.71994709911792,114.0784949583856,52.631803278360806,85.63395720029779,116.85869432193888,32.341888403607925,29.111728138309548
